fips,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
01103,0.2821358848843322,0.31410071828414887,0.3072322416858411,0.2697197925720067,0.28636263971406,0.38040793467550404,0.3545190613434212,0.33814038637822585,0.38384217297465795,0.4612446207940487,0.6223896486774219,0.6984712356125228,0.7457580552701027,0.9922306962786064,0.6392966679963332,0.7761378556087716,0.9972499676389083,1.0239313575015652,1.0131002982503876,0.9777012265514171,0.6805075275861795,0.5751028290198419,0.6562036873152445,0.7819496434996472,0.7447013665626708,0.6110302450725285,0.8030834176482864,1.2371183042259621,1.0342340723990266
01105,0.2821358848843322,0.31410071828414887,0.3072322416858411,0.2697197925720067,0.28636263971406,0.38040793467550404,0.3545190613434212,0.33814038637822585,0.38384217297465795,0.4612446207940487,0.6223896486774219,0.6984712356125228,0.7457580552701027,0.9922306962786064,0.6392966679963332,0.7761378556087716,0.9972499676389083,1.0239313575015652,1.0131002982503876,0.9777012265514171,0.6805075275861795,0.5751028290198419,0.6562036873152445,0.7819496434996472,0.7447013665626708,0.6110302450725285,0.8030834176482864,1.2371183042259621,1.0342340723990266
01107,0.2821358848843322,0.31410071828414887,0.3072322416858411,0.2697197925720067,0.28636263971406,0.38040793467550404,0.3545190613434212,0.33814038637822585,0.38384217297465795,0.4612446207940487,0.6223896486774219,0.6984712356125228,0.7457580552701027,0.9922306962786064,0.6392966679963332,0.7761378556087716,0.9972499676389083,1.0239313575015652,1.0131002982503876,0.9777012265514171,0.6805075275861795,0.5751028290198419,0.6562036873152445,0.7819496434996472,0.7447013665626708,0.6110302450725285,0.8030834176482864,1.2371183042259621,1.0342340723990266
01109,0.2821358848843322,0.31410071828414887,0.3072322416858411,0.2697197925720067,0.28636263971406,0.38040793467550404,0.3545190613434212,0.33814038637822585,0.38384217297465795,0.4612446207940487,0.6223896486774219,0.6984712356125228,0.7457580552701027,0.9922306962786064,0.6392966679963332,0.7761378556087716,0.9972499676389083,1.0239313575015652,1.0131002982503876,0.9777012265514171,0.6805075275861795,0.5751028290198419,0.6562036873152445,0.7819496434996472,0.7447013665626708,0.6110302450725285,0.8030834176482864,1.2371183042259621,1.0342340723990266
01111,0.2821358848843322,0.31410071828414887,0.3072322416858411,0.2697197925720067,0.28636263971406,0.38040793467550404,0.3545190613434212,0.33814038637822585,0.38384217297465795,0.4612446207940487,0.6223896486774219,0.6984712356125228,0.7457580552701027,0.9922306962786064,0.6392966679963332,0.7761378556087716,0.9972499676389083,1.0239313575015652,1.0131002982503876,0.9777012265514171,0.6805075275861795,0.5751028290198419,0.6562036873152445,0.7819496434996472,0.7447013665626708,0.6110302450725285,0.8030834176482864,1.2371183042259621,1.0342340723990266
01113,0.2821358848843322,0.31410071828414887,0.3072322416858411,0.2697197925720067,0.28636263971406,0.38040793467550404,0.3545190613434212,0.33814038637822585,0.38384217297465795,0.4612446207940487,0.6223896486774219,0.6984712356125228,0.7457580552701027,0.9922306962786064,0.6392966679963332,0.7761378556087716,0.9972499676389083,1.0239313575015652,1.0131002982503876,0.9777012265514171,0.6805075275861795,0.5751028290198419,0.6562036873152445,0.7819496434996472,0.7447013665626708,0.6110302450725285,0.8030834176482864,1.2371183042259621,1.0342340723990266
01115,0.2821358848843322,0.31410071828414887,0.3072322416858411,0.2697197925720067,0.28636263971406,0.38040793467550404,0.3545190613434212,0.33814038637822585,0.38384217297465795,0.4612446207940487,0.6223896486774219,0.6984712356125228,0.7457580552701027,0.9922306962786064,0.6392966679963332,0.7761378556087716,0.9972499676389083,1.0239313575015652,1.0131002982503876,0.9777012265514171,0.6805075275861795,0.5751028290198419,0.6562036873152445,0.7819496434996472,0.7447013665626708,0.6110302450725285,0.8030834176482864,1.2371183042259621,1.0342340723990266
01117,0.2821358848843322,0.31410071828414887,0.3072322416858411,0.2697197925720067,0.28636263971406,0.38040793467550404,0.3545190613434212,0.33814038637822585,0.38384217297465795,0.4612446207940487,0.6223896486774219,0.6984712356125228,0.7457580552701027,0.9922306962786064,0.6392966679963332,0.7761378556087716,0.9972499676389083,1.0239313575015652,1.0131002982503876,0.9777012265514171,0.6805075275861795,0.5751028290198419,0.6562036873152445,0.7819496434996472,0.7447013665626708,0.6110302450725285,0.8030834176482864,1.2371183042259621,1.0342340723990266
01119,0.2821358848843322,0.31410071828414887,0.3072322416858411,0.2697197925720067,0.28636263971406,0.38040793467550404,0.3545190613434212,0.33814038637822585,0.38384217297465795,0.4612446207940487,0.6223896486774219,0.6984712356125228,0.7457580552701027,0.9922306962786064,0.6392966679963332,0.7761378556087716,0.9972499676389083,1.0239313575015652,1.0131002982503876,0.9777012265514171,0.6805075275861795,0.5751028290198419,0.6562036873152445,0.7819496434996472,0.7447013665626708,0.6110302450725285,0.8030834176482864,1.2371183042259621,1.0342340723990266
01121,0.2821358848843322,0.31410071828414887,0.3072322416858411,0.2697197925720067,0.28636263971406,0.38040793467550404,0.3545190613434212,0.33814038637822585,0.38384217297465795,0.4612446207940487,0.6223896486774219,0.6984712356125228,0.7457580552701027,0.9922306962786064,0.6392966679963332,0.7761378556087716,0.9972499676389083,1.0239313575015652,1.0131002982503876,0.9777012265514171,0.6805075275861795,0.5751028290198419,0.6562036873152445,0.7819496434996472,0.7447013665626708,0.6110302450725285,0.8030834176482864,1.2371183042259621,1.0342340723990266
01123,0.2821358848843322,0.31410071828414887,0.3072322416858411,0.2697197925720067,0.28636263971406,0.38040793467550404,0.3545190613434212,0.33814038637822585,0.38384217297465795,0.4612446207940487,0.6223896486774219,0.6984712356125228,0.7457580552701027,0.9922306962786064,0.6392966679963332,0.7761378556087716,0.9972499676389083,1.0239313575015652,1.0131002982503876,0.9777012265514171,0.6805075275861795,0.5751028290198419,0.6562036873152445,0.7819496434996472,0.7447013665626708,0.6110302450725285,0.8030834176482864,1.2371183042259621,1.0342340723990266
01125,0.2821358848843322,0.31410071828414887,0.3072322416858411,0.2697197925720067,0.28636263971406,0.38040793467550404,0.3545190613434212,0.33814038637822585,0.38384217297465795,0.4612446207940487,0.6223896486774219,0.6984712356125228,0.7457580552701027,0.9922306962786064,0.6392966679963332,0.7761378556087716,0.9972499676389083,1.0239313575015652,1.0131002982503876,0.9777012265514171,0.6805075275861795,0.5751028290198419,0.6562036873152445,0.7819496434996472,0.7447013665626708,0.6110302450725285,0.8030834176482864,1.2371183042259621,1.0342340723990266
01127,0.2821358848843322,0.31410071828414887,0.3072322416858411,0.2697197925720067,0.28636263971406,0.38040793467550404,0.3545190613434212,0.33814038637822585,0.38384217297465795,0.4612446207940487,0.6223896486774219,0.6984712356125228,0.7457580552701027,0.9922306962786064,0.6392966679963332,0.7761378556087716,0.9972499676389083,1.0239313575015652,1.0131002982503876,0.9777012265514171,0.6805075275861795,0.5751028290198419,0.6562036873152445,0.7819496434996472,0.7447013665626708,0.6110302450725285,0.8030834176482864,1.2371183042259621,1.0342340723990266
01129,0.2821358848843322,0.31410071828414887,0.3072322416858411,0.2697197925720067,0.28636263971406,0.38040793467550404,0.3545190613434212,0.33814038637822585,0.38384217297465795,0.4612446207940487,0.6223896486774219,0.6984712356125228,0.7457580552701027,0.9922306962786064,0.6392966679963332,0.7761378556087716,0.9972499676389083,1.0239313575015652,1.0131002982503876,0.9777012265514171,0.6805075275861795,0.5751028290198419,0.6562036873152445,0.7819496434996472,0.7447013665626708,0.6110302450725285,0.8030834176482864,1.2371183042259621,1.0342340723990266
01131,0.2821358848843322,0.31410071828414887,0.3072322416858411,0.2697197925720067,0.28636263971406,0.38040793467550404,0.3545190613434212,0.33814038637822585,0.38384217297465795,0.4612446207940487,0.6223896486774219,0.6984712356125228,0.7457580552701027,0.9922306962786064,0.6392966679963332,0.7761378556087716,0.9972499676389083,1.0239313575015652,1.0131002982503876,0.9777012265514171,0.6805075275861795,0.5751028290198419,0.6562036873152445,0.7819496434996472,0.7447013665626708,0.6110302450725285,0.8030834176482864,1.2371183042259621,1.0342340723990266
01133,0.2821358848843322,0.31410071828414887,0.3072322416858411,0.2697197925720067,0.28636263971406,0.38040793467550404,0.3545190613434212,0.33814038637822585,0.38384217297465795,0.4612446207940487,0.6223896486774219,0.6984712356125228,0.7457580552701027,0.9922306962786064,0.6392966679963332,0.7761378556087716,0.9972499676389083,1.0239313575015652,1.0131002982503876,0.9777012265514171,0.6805075275861795,0.5751028290198419,0.6562036873152445,0.7819496434996472,0.7447013665626708,0.6110302450725285,0.8030834176482864,1.2371183042259621,1.0342340723990266
04001,0.2929669441355097,0.3262526384196164,0.31647826787587074,0.2757957526397405,0.2961370102578056,0.3938807156952615,0.3701052197780425,0.3484431012756874,0.3986358148787053,0.47815164011296,0.6345415688128895,0.7145857384008601,0.762136730235298,1.0046467885909318,0.6517127603086588,0.7904031531591029,1.0144211591346775,1.0791433424648849,1.0469143368882101,1.0165345365495413,0.7277943472437595,0.6440517671797771,0.7483997770386827,0.8860334811816949,0.8540686477818783,0.7203975262917358,0.9203758641732335,1.3763370414301224,1.2101727421864474
04003,0.2929669441355097,0.3262526384196164,0.31647826787587074,0.2757957526397405,0.2961370102578056,0.3938807156952615,0.3701052197780425,0.3484431012756874,0.3986358148787053,0.47815164011296,0.6345415688128895,0.7145857384008601,0.762136730235298,1.0046467885909318,0.6517127603086588,0.7904031531591029,1.0144211591346775,1.0791433424648849,1.0469143368882101,1.0165345365495413,0.7277943472437595,0.6440517671797771,0.7483997770386827,0.8860334811816949,0.8540686477818783,0.7203975262917358,0.9203758641732335,1.3763370414301224,1.2101727421864474
04005,0.2929669441355097,0.3262526384196164,0.31647826787587074,0.2757957526397405,0.2961370102578056,0.3938807156952615,0.3701052197780425,0.3484431012756874,0.3986358148787053,0.47815164011296,0.6345415688128895,0.7145857384008601,0.762136730235298,1.0046467885909318,0.6517127603086588,0.7904031531591029,1.0144211591346775,1.0791433424648849,1.0469143368882101,1.0165345365495413,0.7277943472437595,0.6440517671797771,0.7483997770386827,0.8860334811816949,0.8540686477818783,0.7203975262917358,0.9203758641732335,1.3763370414301224,1.2101727421864474
04007,0.2929669441355097,0.3262526384196164,0.31647826787587074,0.2757957526397405,0.2961370102578056,0.3938807156952615,0.3701052197780425,0.3484431012756874,0.3986358148787053,0.47815164011296,0.6345415688128895,0.7145857384008601,0.762136730235298,1.0046467885909318,0.6517127603086588,0.7904031531591029,1.0144211591346775,1.0791433424648849,1.0469143368882101,1.0165345365495413,0.7277943472437595,0.6440517671797771,0.7483997770386827,0.8860334811816949,0.8540686477818783,0.7203975262917358,0.9203758641732335,1.3763370414301224,1.2101727421864474
04009,0.2929669441355097,0.3262526384196164,0.31647826787587074,0.2757957526397405,0.2961370102578056,0.3938807156952615,0.3701052197780425,0.3484431012756874,0.3986358148787053,0.47815164011296,0.6345415688128895,0.7145857384008601,0.762136730235298,1.0046467885909318,0.6517127603086588,0.7904031531591029,1.0144211591346775,1.0791433424648849,1.0469143368882101,1.0165345365495413,0.7277943472437595,0.6440517671797771,0.7483997770386827,0.8860334811816949,0.8540686477818783,0.7203975262917358,0.9203758641732335,1.3763370414301224,1.2101727421864474
04011,0.2929669441355097,0.3262526384196164,0.31647826787587074,0.2757957526397405,0.2961370102578056,0.3938807156952615,0.3701052197780425,0.3484431012756874,0.3986358148787053,0.47815164011296,0.6345415688128895,0.7145857384008601,0.762136730235298,1.0046467885909318,0.6517127603086588,0.7904031531591029,1.0144211591346775,1.0791433424648849,1.0469143368882101,1.0165345365495413,0.7277943472437595,0.6440517671797771,0.7483997770386827,0.8860334811816949,0.8540686477818783,0.7203975262917358,0.9203758641732335,1.3763370414301224,1.2101727421864474
04012,0.2929669441355097,0.3262526384196164,0.31647826787587074,0.2757957526397405,0.2961370102578056,0.3938807156952615,0.3701052197780425,0.3484431012756874,0.3986358148787053,0.47815164011296,0.6345415688128895,0.7145857384008601,0.762136730235298,1.0046467885909318,0.6517127603086588,0.7904031531591029,1.0144211591346775,1.0791433424648849,1.0469143368882101,1.0165345365495413,0.7277943472437595,0.6440517671797771,0.7483997770386827,0.8860334811816949,0.8540686477818783,0.7203975262917358,0.9203758641732335,1.3763370414301224,1.2101727421864474
04013,0.2929669441355097,0.3262526384196164,0.31647826787587074,0.2757957526397405,0.2961370102578056,0.3938807156952615,0.3701052197780425,0.3484431012756874,0.3986358148787053,0.47815164011296,0.6345415688128895,0.7145857384008601,0.762136730235298,1.0046467885909318,0.6517127603086588,0.7904031531591029,1.0144211591346775,1.0791433424648849,1.0469143368882101,1.0165345365495413,0.7277943472437595,0.6440517671797771,0.7483997770386827,0.8860334811816949,0.8540686477818783,0.7203975262917358,0.9203758641732335,1.3763370414301224,1.2101727421864474
04015,0.2929669441355097,0.3262526384196164,0.31647826787587074,0.2757957526397405,0.2961370102578056,0.3938807156952615,0.3701052197780425,0.3484431012756874,0.3986358148787053,0.47815164011296,0.6345415688128895,0.7145857384008601,0.762136730235298,1.0046467885909318,0.6517127603086588,0.7904031531591029,1.0144211591346775,1.0791433424648849,1.0469143368882101,1.0165345365495413,0.7277943472437595,0.6440517671797771,0.7483997770386827,0.8860334811816949,0.8540686477818783,0.7203975262917358,0.9203758641732335,1.3763370414301224,1.2101727421864474
04017,0.2929669441355097,0.3262526384196164,0.31647826787587074,0.2757957526397405,0.2961370102578056,0.3938807156952615,0.3701052197780425,0.3484431012756874,0.3986358148787053,0.47815164011296,0.6345415688128895,0.7145857384008601,0.762136730235298,1.0046467885909318,0.6517127603086588,0.7904031531591029,1.0144211591346775,1.0791433424648849,1.0469143368882101,1.0165345365495413,0.7277943472437595,0.6440517671797771,0.7483997770386827,0.8860334811816949,0.8540686477818783,0.7203975262917358,0.9203758641732335,1.3763370414301224,1.2101727421864474
04019,0.2929669441355097,0.3262526384196164,0.31647826787587074,0.2757957526397405,0.2961370102578056,0.3938807156952615,0.3701052197780425,0.3484431012756874,0.3986358148787053,0.47815164011296,0.6345415688128895,0.7145857384008601,0.762136730235298,1.0046467885909318,0.6517127603086588,0.7904031531591029,1.0144211591346775,1.0791433424648849,1.0469143368882101,1.0165345365495413,0.7277943472437595,0.6440517671797771,0.7483997770386827,0.8860334811816949,0.8540686477818783,0.7203975262917358,0.9203758641732335,1.3763370414301224,1.2101727421864474
04021,0.2929669441355097,0.3262526384196164,0.31647826787587074,0.2757957526397405,0.2961370102578056,0.3938807156952615,0.3701052197780425,0.3484431012756874,0.3986358148787053,0.47815164011296,0.6345415688128895,0.7145857384008601,0.762136730235298,1.0046467885909318,0.6517127603086588,0.7904031531591029,1.0144211591346775,1.0791433424648849,1.0469143368882101,1.0165345365495413,0.7277943472437595,0.6440517671797771,0.7483997770386827,0.8860334811816949,0.8540686477818783,0.7203975262917358,0.9203758641732335,1.3763370414301224,1.2101727421864474
04023,0.2929669441355097,0.3262526384196164,0.31647826787587074,0.2757957526397405,0.2961370102578056,0.3938807156952615,0.3701052197780425,0.3484431012756874,0.3986358148787053,0.47815164011296,0.6345415688128895,0.7145857384008601,0.762136730235298,1.0046467885909318,0.6517127603086588,0.7904031531591029,1.0144211591346775,1.0791433424648849,1.0469143368882101,1.0165345365495413,0.7277943472437595,0.6440517671797771,0.7483997770386827,0.8860334811816949,0.8540686477818783,0.7203975262917358,0.9203758641732335,1.3763370414301224,1.2101727421864474
